NAME,,,,CODE,,,Digit Match Level,,,,Count
ADENOSINE PHOSPHATE,,,,9900001010,,10 digit,,,,101,
ADHESIVE BANDAGES,,,,9730100000,,10 digit,,,,102,
ADHESIVE TAPE,,,,9730400000,,10 digit,,,,103,
ADIPIC ACID,,,,9642482703,,10 digit,,,,104,
ADRENAL CORTEX,,,,9503125409,,10 digit,,,,105,
AFLIBERCEPT,,,,8665501000,,10 digit,,,,106,
AGALSIDASE BETA,,,,3090361010,,10 digit,,,,107,
AGAR,,,,9642540354,,10 digit,,,,108,
AIR CLEANERS,,,,9712401000,,10 digit,,,,109,
AL HYD-MG TR-ALG AC-SOD BICARB,,,,4899000420,,10 digit,,,,110,
ALANINE,,,,8030300500,,10 digit,,,,111,
ALASKAN RED ALGAE,,,,9642640280,,10 digit,,,,112,
ALBENDAZOLE,,,,9642640615,,10 digit,,,,113,
ALBENDAZOLE,,,,1500000200,,10 digit,,,,114,
ALBUMIN (URINE) TEST,,,,9410001000,,10 digit,,,,115,
ALBUMIN BOVINE,,,,9642640830,,10 digit,,,,116,
ALBUMIN BOVINE FACTION V,,,,9642640840,,10 digit,,,,117,
ALBUMIN HUMAN,,,,8540001000,,10 digit,,,,118,
ALBUTEROL,,,,4420101000,,10 digit,,,,119,
ALBUTEROL SULFATE,,,,4420101010,,10 digit,,,,120,
ALCAFTADINE,,,,8680200400,,10 digit,,,,121,
ALCLOMETASONE DIPROPIONATE,,,,9055000510,,10 digit,,,,122,
ALCOHOL,,,,8010001000,,10 digit,,,,123,
ALCOHOL GEL BASE,,,,9860000200,,10 digit,,,,124,
ALCOHOL IN D5W,,,,8010001010,,10 digit,,,,125,
ALCOHOL SWABS,,,,9770304000,,10 digit,,,,126,
"ALCOHOL, RUBBING",,,,9620102020,,10 digit,,,,127,
"ALCOHOL, USP",,,,9620102000,,10 digit,,,,128,
ALDESLEUKIN,,,,2170302000,,10 digit,,,,129,
ALDOSTERONE,,,,9642641245,,10 digit,,,,130,
ALEFACEPT,,,,9025051500,,10 digit,,,,131,
ALEMTUZUMAB,,,,2135301000,,10 digit,,,,132,
ALENDRONATE SODIUM,,,,3004201010,,10 digit,,,,133,
ALENDRONATE-CHOLECALCIFEROL,,,,3004201020,,10 digit,,,,134,
ALFALFA,,,,9503361803,,10 digit,,,,135,
ALFALFA,,,,9642641800,,10 digit,,,,136,
ALFENTANIL,,,,6510001500,,10 digit,,,,137,
ALFUZOSIN HCL,,,,5685201010,,10 digit,,,,138,
ALGAE EXTRACT,,,,9642642110,,10 digit,,,,139,
ALGINIC ACID,,,,9642642127,,10 digit,,,,140,
ALGLUCERASE,,,,8270002000,,10 digit,,,,141,
ALGLUCOSIDASE ALFA,,,,3090771500,,10 digit,,,,142,
ALISKIREN FUMARATE,,,,3617001010,,10 digit,,,,143,
ALISKIREN-AMLODIPINE,,,,3699670210,,10 digit,,,,144,
ALISKIREN-AMLODIPINE-HCTZ,,,,3699680320,,10 digit,,,,145,
ALISKIREN-HYDROCHLOROTHIAZIDE,,,,3699600215,,10 digit,,,,146,
ALISKIREN-VALSARTAN,,,,3699650215,,10 digit,,,,147,
ALITRETINOIN,,,,9037601500,,10 digit,,,,148,
ALLANTOIN,,,,9065000300,,10 digit,,,,149,
ALLANTOIN,,,,9630100300,,10 digit,,,,150,
ALLANTOIN-CAMPHOR-MENTHOL,,,,4250990310,,10 digit,,,,151,
ALLANTOIN-COAL TAR,,,,9052990210,,10 digit,,,,152,
ALLANTOIN-PRAMOXINE,,,,8850200220,,10 digit,,,,153,
ALLOPURINOL,,,,9642643600,,10 digit,,,,154,
ALLOPURINOL,,,,6800001000,,10 digit,,,,155,
ALLOPURINOL SODIUM,,,,6800001010,,10 digit,,,,156,
ALMOND OIL (BITTER),,,,9620250400,,10 digit,,,,157,
ALMOND OIL (SWEET),,,,9620200500,,10 digit,,,,158,
ALMOTRIPTAN MALATE,,,,6740601010,,10 digit,,,,159,
ALOE,,,,4620000500,,10 digit,,,,160,
ALOE VERA,,,,9503364500,,10 digit,,,,161,
ALOE VERA,,,,9097000500,,10 digit,,,,162,
ALOE VERA,,,,9642644516,,10 digit,,,,163,
ALOE-SODIUM CHLORIDE,,,,4250990210,,10 digit,,,,164,
ALOIN,,,,9642644740,,10 digit,,,,165,
ALOSETRON HCL,,,,5255401510,,10 digit,,,,166,
ALPHA CYCLODEXTRIN,,,,9642644810,,10 digit,,,,167,
ALPHA LIPOIC ACID-FENUGREEK-CR,,,,9599030250,,10 digit,,,,168,
ALPHA LIPOIC ACID-VITAMIN E,,,,9599020250,,10 digit,,,,169,
ALPHA-ACETYLMANDELIC ACID,,,,9630100510,,10 digit,,,,170,
ALPHA-AMINOBUTYRIC ACID,,,,9642644785,,10 digit,,,,171,
ALPHA-AMYLASE,,,,9642644801,,10 digit,,,,172,
ALPHA-D-GALACTOSIDASE,,,,5220000300,,10 digit,,,,173,
ALPHA-KETOGLUTARIC ACID,,,,9642644824,,10 digit,,,,174,
ALPHA-LIPOIC ACID,,,,9642644830,,10 digit,,,,175,
ALPHA-LIPOIC ACID,,,,9503364900,,10 digit,,,,176,
ALPHA-TERPINEOL,,,,9642644840,,10 digit,,,,177,
ALPHA1-PROTEINASE INHIBITOR,,,,4510001010,,10 digit,,,,178,
ALPRAZOLAM,,,,5710001000,,10 digit,,,,179,
ALPRAZOLAM,,,,9642644854,,10 digit,,,,180,
ALPRAZOLAM & DIET MANAGE PROD,,,,5799900210,,10 digit,,,,181,
ALPROSTADIL,,,,9630100700,,10 digit,,,,182,
ALPROSTADIL,,,,9950001000,,10 digit,,,,183,
ALPROSTADIL (VASODILATOR),,,,4030301000,,10 digit,,,,184,
ALTEPLASE,,,,8560101000,,10 digit,,,,185,
ALTRENOGEST,,,,9642646100,,10 digit,,,,186,
ALTRETAMINE,,,,2110000500,,10 digit,,,,187,
ALUM & MAG HYDROXIDE-SIMETH,,,,4899100310,,10 digit,,,,188,
ALUM AMMONIUM,,,,9630000210,,10 digit,,,,189,
ALUM HYDROXIDE-MAG CARBONATE,,,,4899000215,,10 digit,,,,190,
ALUM HYDROXIDE-MAG TRISILICATE,,,,4899000220,,10 digit,,,,191,
ALUM POTASSIUM,,,,9630000220,,10 digit,,,,192,
ALUM SULFATE-CA ACETATE,,,,9097100210,,10 digit,,,,193,
ALUMINUM,,,,9630000400,,10 digit,,,,194,
ALUMINUM & MAGNESIUM HYDROXIDE,,,,4899000210,,10 digit,,,,195,
ALUMINUM ACETATE,,,,9097100310,,10 digit,,,,196,
ALUMINUM ACETATE BASIC,,,,9642648040,,10 digit,,,,197,
ALUMINUM CHLORIDE,,,,9097001000,,10 digit,,,,198,
ALUMINUM CHLORIDE IN ALCOHOL,,,,9097100510,,10 digit,,,,199,
ALUMINUM CHLOROHYDRATE,,,,9642648209,,10 digit,,,,200,
ALUMINUM HYDROXIDE,,,,9097001200,,10 digit,,,,201,
ALUMINUM HYDROXIDE GEL,,,,9630101020,,10 digit,,,,202,
ALUMINUM HYDROXIDE GEL,,,,4810001020,,10 digit,,,,203,
ALUMINUM MONOSTEARATE,,,,9642648239,,10 digit,,,,204,
ALUMINUM OXIDE,,,,9642648245,,10 digit,,,,205,
ALUMINUM OXIDE,,,,9005200110,,10 digit,,,,206,
ALUMINUM SULFATE,,,,9097100570,,10 digit,,,,207,
ALUMINUM SULFATE,,,,9630000410,,10 digit,,,,208,
ALVIMOPAN,,,,5258001000,,10 digit,,,,209,
AMANTADINE HCL,,,,7320001010,,10 digit,,,,210,
AMANTADINE HCL,,,,9642660324,,10 digit,,,,211,
AMBENONIUM CHLORIDE,,,,7600001010,,10 digit,,,,212,
AMBRISENTAN,,,,4016000700,,10 digit,,,,213,
AMCINONIDE,,,,9055001000,,10 digit,,,,214,
AMIFOSTINE CRYSTALLINE,,,,2175801010,,10 digit,,,,215,
AMIKACIN SULFATE,,,,700001010,,10 digit,,,,216,
AMILORIDE HCL,,,,3750001010,,10 digit,,,,217,
AMILORIDE-HYDROCHLOROTHIAZIDE,,,,3799000210,,10 digit,,,,218,
AMINO AC ELECT-CALC IN D10W,,,,8030202060,,10 digit,,,,219,
AMINO AC ELECT-CALC IN D15W,,,,8030202065,,10 digit,,,,220,
AMINO AC ELECT-CALC IN D20W,,,,8030202070,,10 digit,,,,221,
AMINO AC ELECT-CALC IN D25W,,,,8030202075,,10 digit,,,,222,
AMINO AC ELECT-CALC IN D5W,,,,8030202055,,10 digit,,,,223,
AMINO ACD ELECTROLYTE INFUSION,,,,8030201015,,10 digit,,,,224,
AMINO ACID ELECTROLYTE IN D10W,,,,8030201055,,10 digit,,,,225,
AMINO ACID ELECTROLYTE IN D25W,,,,8030201065,,10 digit,,,,226,
AMINO ACID ELECTROLYTE IN D5W,,,,8030201050,,10 digit,,,,227,
AMINO ACID INFUSION,,,,8030201010,,10 digit,,,,228,
AMINO ACID INFUSION IN D10W,,,,8030201025,,10 digit,,,,229,
AMINO ACID INFUSION IN D15W,,,,8030201027,,10 digit,,,,230,
AMINO ACID INFUSION IN D20W,,,,8030201030,,10 digit,,,,231,
AMINO ACID INFUSION IN D25W,,,,8030201035,,10 digit,,,,232,
AMINO ACID INFUSION IN D5W,,,,8030201020,,10 digit,,,,233,
AMINO ACIDS,,,,8030201000,,10 digit,,,,234,
AMINO ACIDS-PROTEIN HYDROLYS,,,,8030990220,,10 digit,,,,235,
AMINOCAPROIC ACID,,,,8410001000,,10 digit,,,,236,
AMINOCAPROIC ACID,,,,9642662727,,10 digit,,,,237,
AMINOGUANIDINE H CARBONATE,,,,9642662750,,10 digit,,,,238,
AMINOHIPPURATE SODIUM,,,,9420001010,,10 digit,,,,239,
AMINOLEVULINIC ACID HCL,,,,9037501510,,10 digit,,,,240,
AMINOLEVULINIC ACID HCL,,,,9642662840,,10 digit,,,,241,
AMINOPHYLLINE,,,,4430001000,,10 digit,,,,242,
AMINOSALICYLATE SODIUM,,,,9642662957,,10 digit,,,,243,
AMINOSALICYLIC ACID,,,,900001000,,10 digit,,,,244,
AMIODARONE HCL,,,,3540000500,,10 digit,,,,245,
NAME,,,,,CODE,,Digit Match Level,,,,Count
AMIODARONE HCL,,,,,9642663050,,10 digit,,,,246
AMIODARONE HCL IN DEXTROSE,,,,,3540000511,,10 digit,,,,247
AMITHIOZONE,,,,,9642663070,,10 digit,,,,248
AMITRAZ,,,,,9642663090,,10 digit,,,,249
AMITRIPTYLINE & DIET MANAGE PR,,,,,5899870210,,10 digit,,,,250
AMITRIPTYLINE HCL,,,,,5820001010,,10 digit,,,,251
AMLEXANOX,,,,,8827001500,,10 digit,,,,252
AMLODIPINE & DIET MANAGE PROD,,,,,3499900210,,10 digit,,,,253
AMLODIPINE BESY-BENAZEPRIL HCL,,,,,3699150220,,10 digit,,,,254
AMLODIPINE BESYLATE,,,,,3400000310,,10 digit,,,,255
AMLODIPINE BESYLATE,,,,,9642663445,,10 digit,,,,256
AMLODIPINE BESYLATE-VALSARTAN,,,,,3699300210,,10 digit,,,,257
AMLODIPINE-ATORVASTATIN,,,,,4099250215,,10 digit,,,,258
AMLODIPINE-OLMESARTAN,,,,,3699300205,,10 digit,,,,259
AMLODIPINE-VALSARTAN-HCTZ,,,,,3699450320,,10 digit,,,,260
AMMONIA AROMATIC,,,,,9900001510,,10 digit,,,,261
AMMONIA SOLUTION,,,,,9610201000,,10 digit,,,,262
AMMONIATED MERCURY,,,,,9025001000,,10 digit,,,,263
AMMONIUM ACETATE,,,,,9642663885,,10 digit,,,,264
AMMONIUM BICARBONATE,,,,,9630000308,,10 digit,,,,265
AMMONIUM BR-AMMONIUM CL,,,,,9299000205,,10 digit,,,,266
AMMONIUM BROMIDE,,,,,9630000310,,10 digit,,,,267
AMMONIUM CARBONATE,,,,,9630000305,,10 digit,,,,268
AMMONIUM CHLORIDE,,,,,9630000300,,10 digit,,,,269
AMMONIUM CHLORIDE,,,,,7920001000,,10 digit,,,,270
AMMONIUM DICHROMATE,,,,,9630000320,,10 digit,,,,271
AMMONIUM GLYCYRRHIZINATE,,,,,9642663919,,10 digit,,,,272
AMMONIUM GLYCYRRHIZINATE PENT,,,,,9642663920,,10 digit,,,,273
AMMONIUM IODIDE,,,,,9630000340,,10 digit,,,,274
AMMONIUM LACTATE,,,,,9620001540,,10 digit,,,,275
AMMONIUM LACTATE,,,,,9065001500,,10 digit,,,,276
AMMONIUM LAURYL SULFATE,,,,9642663940,,10 digit,,,,277,
AMMONIUM MOLYBDATE,,,,7990002010,,10 digit,,,,278,
AMMONIUM MOLYBDATE TETRAHYD,,,,9642663950,,10 digit,,,,279,
AMMONIUM NITRATE,,,,9642663960,,10 digit,,,,280,
AMMONIUM PHOSPHATE,,,,9630000360,,10 digit,,,,281,
AMMONIUM PHOSPHATE MONOBASIC,,,,9630000362,,10 digit,,,,282,
AMMONIUM SULFATE,,,,9630000380,,10 digit,,,,283,
AMNIOTIC FLUID DETECTION TEST,,,,9410001200,,10 digit,,,,284,
AMOBARBITAL SODIUM,,,,6010001010,,10 digit,,,,285,
AMODIAQUINE HCL DIHYDRATE,,,,9642664512,,10 digit,,,,286,
AMOXAPINE,,,,5820002000,,10 digit,,,,287,
AMOXICILL-CLARITHRO-LANSOPRAZ,,,,4999300320,,10 digit,,,,288,
AMOXICILL-CLARITHRO-OMEPRAZOLE,,,,4999300325,,10 digit,,,,289,
AMOXICILLIN,,,,120001010,,10 digit,,,,290,
AMOXICILLIN-POT CLAVULANATE,,,,199000220,,10 digit,,,,291,
AMPHETAMINE-DEXTROAMPHETAMINE,,,,6110990210,,10 digit,,,,292,
AMPHOTER B CHOLEST SULF CMPLX,,,,1100001010,,10 digit,,,,293,
AMPHOTERICIN B,,,,1100001000,,10 digit,,,,294,
AMPHOTERICIN B,,,,8810000300,,10 digit,,,,295,
AMPHOTERICIN B LIPID,,,,1100001030,,10 digit,,,,296,
AMPHOTERICIN B LIPOSOME,,,,1100001040,,10 digit,,,,297,
AMPICILLIN,,,,120002020,,10 digit,,,,298,
AMPICILLIN SODIUM,,,,120002030,,10 digit,,,,299,
AMPICILLIN SODIUM,,,,9642664925,,10 digit,,,,300,
AMPICILLIN-SULBACTAM SODIUM,,,,199000225,,10 digit,,,,301,
AMPROLIUM HCL,,,,9642664960,,10 digit,,,,302,
AMYL ACETATE (BANANA OIL),,,,9620102500,,10 digit,,,,303,
AMYL NITRITE,,,,3210005000,,10 digit,,,,304,
AMYLASE BETA,,,,9642667536,,10 digit,,,,305,
AMYLASE-LIPASE-PROTEASE,,,,5199000320,,10 digit,,,,306,
ANAGRELIDE HCL,,,,8515601010,,10 digit,,,,307,
ANAKINRA,,,,6626001000,,10 digit,,,,308,
ANAMU (PETIVERIA ALLIACEA),,,,9503420339,,10 digit,,,,309,
ANASTROZOLE,,,,9642680260,,10 digit,,,,310,
ANASTROZOLE,,,,2140281000,,10 digit,,,,311,
ANDROSTANOLONE,,,,9642681000,,10 digit,,,,312,
ANDROSTENEDIOL,,,,9642681020,,10 digit,,,,313,
ANDROSTENEDIONE,,,,9642681022,,10 digit,,,,314,
ANDROSTERONE,,,,9642681200,,10 digit,,,,315,
ANETHOLE,,,,9642681500,,10 digit,,,,316,
ANGELICA ROOT,,,,9642682100,,10 digit,,,,317,
ANHYDROUS BASE,,,,9860000300,,10 digit,,,,318,
ANIDULAFUNGIN,,,,1150001000,,10 digit,,,,319,
ANISE,,,,9620250800,,10 digit,,,,320,
ANISINDIONE,,,,9642682757,,10 digit,,,,321,
ANTHRALIN,,,,9025002000,,10 digit,,,,322,
ANTHRAX VACCINE ADSORBED,,,,1720000510,,10 digit,,,,323,
ANTI-THYMOCYTE GLOB (RABBIT),,,,9940254030,,10 digit,,,,324,
ANTICOAG CIT PHOS DEX SOLN,,,,8340002000,,10 digit,,,,325,
ANTICOAGULANT CIT DEXT SOLN A,,,,8340003000,,10 digit,,,,326,
ANTICOAGULANT CIT DEXT SOLN B,,,,8340003200,,10 digit,,,,327,
ANTICOAGULANT SODIUM CITRATE,,,,8340008010,,10 digit,,,,328,
ANTIHEMOPHILIC FACTOR,,,,8510001000,,10 digit,,,,329,
ANTIHEMOPHILIC FACTOR (RECOMB),,,,8510001020,,10 digit,,,,330,
ANTIHEMOPHILIC FACTOR RAHF-PAF,,,,8510001026,,10 digit,,,,331,
ANTIHEMOPHILIC FACTOR RAHF-PFM,,,,8510001025,,10 digit,,,,332,
ANTIHEMOPHILIC FACTOR-VWF,,,,8510001510,,10 digit,,,,333,
ANTIINHIBITOR COAGULANT CMPLX,,,,8510002000,,10 digit,,,,334,
ANTIMONY POTASSIUM TARTRATE,,,,9642685800,,10 digit,,,,335,
NAME,,,,,CODE,,Digit Match Level,,,,Count
ANTIMONY TRICHLORIDE,,,,,9642685810,,10 digit,,,,336
ANTIMONY TRISULFIDE,,,,,9642685815,,10 digit,,,,337
ANTIPYR-BENZO-GLYCERIN-ZINC AC,,,,,8799200404,,10 digit,,,,338
ANTIPYRINE,,,,,9642686000,,10 digit,,,,339
ANTIPYRINE-BENZOCAINE-POLYCOS,,,,,8799200302,,10 digit,,,,340
"ANTISEBORRHEIC PRODUCTS, MISC.",,,,,9030990000,,10 digit,,,,341
"ANTISEPTIC PRODUCTS, MISC.",,,,,9299000000,,10 digit,,,,342
ANTITHROMBIN (RECOMBINANT),,,,,8540001520,,10 digit,,,,343
ANTITHROMBIN III (HUMAN),,,,,8540001510,,10 digit,,,,344
ANTIVENIN LATRODECTUS MACTANS,,,,,1920003000,,10 digit,,,,345
ANTIVENIN MICRURUS FULVIUS,,,,,1920004000,,10 digit,,,,346
APAP-CAFF-DIHYDROCODEINE,,,,,6599130305,,10 digit,,,,347
APAP-CALCIUM CARBONATE,,,,,6499000213,,10 digit,,,,348
APAP-CINNAMEDR-PAMABROM-PYRIL,,,,,6499000420,,10 digit,,,,349
APAP-CODEINE & DIET MANAGE PR,,,,,6599700310,,10 digit,,,,350
APAP-ISOMETHEPTENE-CAFFEINE,,,,,6799000307,,10 digit,,,,351
APAP-ISOMETHEPTENE-DICHLORAL,,,,,6799000310,,10 digit,,,,352
APAP-MAG SALICYLATE-CAFFEINE,,,,,6499000309,,10 digit,,,,353
APAP-MGSALICY-PHENYLTOLOX-CAFF,,,,,6499000425,,10 digit,,,,354
APAP-PARABROM-PYRILAMINE,,,,,6499100315,,10 digit,,,,355
APAP-SALICYL-PHENYLTOLOX-CAFF,,,,,6499000445,,10 digit,,,,356
APAP-SALICYLAMIDE-PHENYLTOLOX,,,,,6499000313,,10 digit,,,,357
APAP-SODIUM BICARBONATE-CIT AC,,,,,6499000314,,10 digit,,,,358
APOAEQUORIN,,,,,9503484520,,10 digit,,,,359
APOMORPHINE HCL,,,,,9642724524,,10 digit,,,,360
APOMORPHINE HCL,,,,,7320301010,,10 digit,,,,361
APPLE CID VN-GRN TEA-BIT OR-CR,,,,,9599040348,,10 digit,,,,362
APPLE CIDER VINEGAR,,,,,9503484836,,10 digit,,,,363
APPLE FIBER,,,,,9642724800,,10 digit,,,,364
APPLICATORS,,,,,9770301000,,10 digit,,,,365
NAME,,,,,CODE,,Digit Match Level,,,,Count
,,,,,,,,,,,
"APPLICATORS, COTTON BALLS, ETC",,,,,9770300000,,10 digit,,,,366
APRACLONIDINE HCL,,,,,8660201010,,10 digit,,,,367
APREPITANT,,,,,5028002000,,10 digit,,,,368
APROTININ (BOVINE),,,,,8410001500,,10 digit,,,,369
AQUABASE,,,,,9860000500,,10 digit,,,,370
ARABINOGALACTAN,,,,,9642760400,,10 digit,,,,371
ARACHIDONIC ACID-DHA,,,,,8050990221,,10 digit,,,,372
ARBUTIN,,,,,9642760800,,10 digit,,,,373
ARBUTIN ALPHA,,,,,9642760810,,10 digit,,,,374
ARFORMOTEROL TARTRATE,,,,,4420101210,,10 digit,,,,375
ARGATROBAN,,,,,8333701500,,10 digit,,,,376
ARGATROBAN IN SODIUM CHLORIDE,,,,,8333701520,,10 digit,,,,377
ARGININE,,,,,8030301005,,10 digit,,,,378
ARGININE HCL,,,,,9642762127,,10 digit,,,,379
ARGININE HCL (DIAGNOSTIC),,,,,9420001210,,10 digit,,,,380
ARGININE PYROGLUTAMATE,,,,,9642762130,,10 digit,,,,381
ARGININE-MACA-CALCIUM,,,,,9599030510,,10 digit,,,,382
ARIPIPRAZOLE,,,,,5925001500,,10 digit,,,,383
ARMODAFINIL,,,,,6140001000,,10 digit,,,,384
ARNICA,,,,,9097001500,,10 digit,,,,385
AROMATIC,,,,,9840201000,,10 digit,,,,386
AROMATIC INHALANTS,,,,,4340100000,,10 digit,,,,387
ARSENIC TRIOXIDE,,,,,2170000810,,10 digit,,,,388
ARSENIC TRIOXIDE,,,,,9642765750,,10 digit,,,,389
ARTEMETHER-LUMEFANTRINE,,,,,1399000203,,10 digit,,,,390
ARTERIAL BLOOD GAS KITS,,,,,9460601000,,10 digit,,,,391
ARTIFICIAL SALIVA,,,,,8850100000,,10 digit,,,,392
ARTIFICIAL TEAR,,,,,8620251000,,10 digit,,,,393
ARTIFICIAL TEAR INSERT,,,,,8620300000,,10 digit,,,,394
NAME,,,,,CODE,,Digit Match Level,,,,Count
ARTIFICIAL TEAR OINTMENT,,,,,8620200000,,10 digit,,,,395
ARTIFICIAL TEAR SOLUTION,,,,,8620100000,,10 digit,,,,396
ASA-APAP-CAFF BUFFERED,,,,,6499000321,,10 digit,,,,397
ASA-APAP-CAFF-CA GLUC,,,,,6499000450,,10 digit,,,,398
ASA-APAP-SALICYL-CAFF,,,,,6499000460,,10 digit,,,,399
ASAFOETIDA,,,,,9642780318,,10 digit,,,,400
ASCORBIC ACID,,,,,7710801000,,10 digit,,,,401
ASCORBIC ACID BUFFERED,,,,,7710801050,,10 digit,,,,402
ASCORBYL PALMITATE,,,,,9642781070,,10 digit,,,,403
ASENAPINE MALEATE,,,,,5915501510,,10 digit,,,,404
ASEPTO BULB SYRINGES,,,,,9715251010,,10 digit,,,,405
ASPARAGINASE,,,,,2125001000,,10 digit,,,,406
ASPARAGINASE ERWINIA CHRYSANTH,,,,,2125001040,,10 digit,,,,407
ASPARAGINE,,,,,9642784803,,10 digit,,,,408
ASPARTAME,,,,,8140202000,,10 digit,,,,409
ASPARTIC ACID,,,,,9630000710,,10 digit,,,,410
ASPERGILLUS FUMIGATIS,,,,,9430000520,,10 digit,,,,411
ASPIRIN,,,,,6410001000,,10 digit,,,,412
ASPIRIN BUF(ALHYD-MGHYD-CACAR),,,,,6410990203,,10 digit,,,,413
ASPIRIN BUF(CACARB-MGCARB-MGO),,,,,6410990204,,10 digit,,,,414
ASPIRIN BUFF (AL HYD-MG HYD),,,,,6410990202,,10 digit,,,,415
ASPIRIN BUFFERED,,,,,6410990210,,10 digit,,,,416
ASPIRIN EFFERVESCENT,,,,,6410990211,,10 digit,,,,417
ASPIRIN-ACETAMINOPHEN,,,,,6499000220,,10 digit,,,,418
ASPIRIN-ACETAMINOPHEN-CAFFEINE,,,,,6499000320,,10 digit,,,,419
ASPIRIN-CAFFEINE,,,,,6499000225,,10 digit,,,,420
ASPIRIN-CALCIUM CARBONATE,,,,,6410990207,,10 digit,,,,421
ASPIRIN-CINNAMEDRINE-CAFFEINE,,,,,6499000335,,10 digit,,,,422
ASPIRIN-CODEINE,,,,,6599100210,,10 digit,,,,423
NAME,,,,,CODE,,Digit Match Level,,,,Count
ASPIRIN-DIPHENHYDRAMINE,,,,,6499100228,,10 digit,,,,424
ASPIRIN-DIPYRIDAMOLE,,,,,8515990220,,10 digit,,,,425
ASPIRIN-PHYTOSTEROLS,,,,,6499000232,,10 digit,,,,426
ASPIRIN-SALICYLAMIDE-CAFFEINE,,,,,6499000340,,10 digit,,,,427
ASTAXANTHIN,,,,,9503575000,,10 digit,,,,428
ATAZANAVIR SULFATE,,,,,1210451520,,10 digit,,,,429
ATENOLOL,,,,,3320002000,,10 digit,,,,430
ATENOLOL-CHLORTHALIDONE,,,,,3699200210,,10 digit,,,,431
ATOMOXETINE HCL,,,,,6135401510,,10 digit,,,,432
ATORVASTATIN CALCIUM,,,,,3940001010,,10 digit,,,,433
ATOVAQUONE,,,,,1640002000,,10 digit,,,,434
ATOVAQUONE-PROGUANIL HCL,,,,,1399000205,,10 digit,,,,435
ATRACURIUM BESYLATE,,,,,7420001010,,10 digit,,,,436
ATRO-HYOSCY-SCOP-SIMETH,,,,,4910990312,,10 digit,,,,437
ATROPINE,,,,,9642805400,,10 digit,,,,438
ATROPINE SULFATE,,,,,8635001010,,10 digit,,,,439
ATROPINE SULFATE,,,,,4910101010,,10 digit,,,,440
ATROPINE SULFATE MONOHYDRATE,,,,,4910101011,,10 digit,,,,441
ATROPINE-PRALIDOXIME CHLORIDE,,,,,9399000230,,10 digit,,,,442
ATTAPULGITE,,,,,9642808000,,10 digit,,,,443
ATTAPULGITE,,,,,4720003000,,10 digit,,,,444
AURANOFIN,,,,,6620001000,,10 digit,,,,445
AUTOLOGOUS CULTURE CHONDROCYTE,,,,,7584001500,,10 digit,,,,446
AVOCADO OIL,,,,,9642844509,,10 digit,,,,447
AXITINIB,,,,,2153400800,,10 digit,,,,448
AZACITIDINE,,,,,2130000300,,10 digit,,,,449
AZATADINE MALEATE,,,,,4150001015,,10 digit,,,,450
AZATHIOPRINE,,,,,9940601000,,10 digit,,,,451
AZATHIOPRINE SODIUM,,,,,9940601010,,10 digit,,,,452
AZELAIC ACID,,,,,9642891503,,10 digit,,,,453
AZELAIC ACID,,,,,9006001000,,10 digit,,,,454
NAME,,,,,CODE,,Digit Match Level,,,,Count
AZELAIC ACID,,,,,9005000510,,10 digit,,,,455
AZELAIC ACID-CLEANSER-LOTION,,,,,9006001030,,10 digit,,,,456
AZELASTINE HCL,,,,,8680200610,,10 digit,,,,457
AZELASTINE HCL,,,,,4240101510,,10 digit,,,,458
AZELASTINE-FLUTICASONE,,,,,4299550215,,10 digit,,,,459
AZILSARTAN MEDOXOMIL,,,,,3615001020,,10 digit,,,,460
AZILSARTAN-CHLORTHALIDONE,,,,,3699400210,,10 digit,,,,461
AZITHROMYCIN,,,,,8610100400,,10 digit,,,,462
AZITHROMYCIN,,,,,340001000,,10 digit,,,,463
AZITHROMYCIN,,,,,9642896000,,10 digit,,,,464
AZITHROMYCIN HYDROGENCITRATE,,,,,340001010,,10 digit,,,,465
AZODICARBONAMIDE,,,,,9642898000,,10 digit,,,,466
AZTREONAM,,,,,1600000500,,10 digit,,,,467
AZTREONAM IN DEXTROSE,,,,,1600000510,,10 digit,,,,468
AZTREONAM LYSINE,,,,,1600000540,,10 digit,,,,469
B COMPLEX VITAMINS,,,,,7811000000,,10 digit,,,,470
B COMPLEX-BIOTIN-FA,,,,,7813200000,,10 digit,,,,471
B COMPLEX-C,,,,,7812000000,,10 digit,,,,472
B COMPLEX-C-BIOTIN-D-FA,,,,,7813530000,,10 digit,,,,473
B COMPLEX-C-BIOTIN-D-ZINC-FA,,,,,7813720000,,10 digit,,,,474
B COMPLEX-C-BIOTIN-E-FA,,,,,7813690000,,10 digit,,,,475
B COMPLEX-C-BIOTIN-E-FA-FE CBN,,,,,7813710000,,10 digit,,,,476
B COMPLEX-C-BIOTIN-E-MIN-FA,,,,,7813700000,,10 digit,,,,477
B COMPLEX-C-CALCIUM,,,,,7812300000,,10 digit,,,,478
B COMPLEX-C-E,,,,,7812200000,,10 digit,,,,479
B COMPLEX-C-E-ZN,,,,,7812250000,,10 digit,,,,480
B COMPLEX-C-FOLIC ACID,,,,,7813300000,,10 digit,,,,481
B COMPLEX-C-IRON,,,,,7814000000,,10 digit,,,,482
B COMPLEX-C-MG- ZN,,,,,7812100000,,10 digit,,,,483
B COMPLEX-C-MIN-FE-FA,,,,,7813501000,,10 digit,,,,484
B COMPLEX-C-ZN-FOLIC ACID,,,,,7813600000,,10 digit,,,,485
